Times,Fold,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,None,SVM,SVM,1.0,0.0,0.0,0.0,0.9818181818181818,0.5,"[[378   0]
 [  7   0]]"
1,1,None,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9818181818181818,0.5,"[[378   0]
 [  7   0]]"
1,1,None,own_class_center,lin_center_own,0.9603174603174603,0.14285714285714285,0.3703892663358106,0.08695652173913043,0.9454545454545454,0.5515873015873016,"[[363  15]
 [  6   1]]"
1,1,None,own_class_center,exp,0.9338624338624338,0.8571428571428571,0.8946806775264731,0.3157894736842105,0.9324675324675324,0.8955026455026455,"[[353  25]
 [  1   6]]"
1,1,None,estimated_hyper_lin,lin_center_own,0.9629629629629629,0.0,0.0,0.0,0.9454545454545454,0.4814814814814815,"[[364  14]
 [  7   0]]"
1,1,None,estimated_hyper_lin,exp,0.9682539682539683,0.7142857142857143,0.8316309141225229,0.4166666666666667,0.9636363636363636,0.8412698412698413,"[[366  12]
 [  2   5]]"
1,1,None,actual_hyper_lin,lin_center_own,0.2619047619047619,0.14285714285714285,0.1934294858246657,0.006968641114982578,0.2597402597402597,0.20238095238095236,"[[ 99 279]
 [  6   1]]"
1,1,None,actual_hyper_lin,exp,0.9603174603174603,0.0,0.0,0.0,0.9428571428571428,0.4801587301587302,"[[363  15]
 [  7   0]]"
1,1,None,distance_center_own_opposite_tam,func_own_opp_new_v2,0.5767195767195767,1.0,0.759420553263853,0.08045977011494253,0.5844155844155844,0.7883597883597884,"[[218 160]
 [  0   7]]"
1,1,1,own_class_center,lin_center_own,0.9470899470899471,0.7142857142857143,0.8224918354305787,0.3125,0.9428571428571428,0.8306878306878307,"[[358  20]
 [  2   5]]"
1,1,2,own_class_center,lin_center_own,0.9497354497354498,0.7142857142857143,0.8236397659758481,0.3225806451612903,0.9454545454545454,0.8320105820105821,"[[359  19]
 [  2   5]]"
1,1,3,own_class_center,lin_center_own,0.955026455026455,0.7142857142857143,0.8259308406823934,0.3448275862068965,0.9506493506493506,0.8346560846560848,"[[361  17]
 [  2   5]]"
1,1,4,own_class_center,lin_center_own,0.955026455026455,0.7142857142857143,0.8259308406823934,0.3448275862068965,0.9506493506493506,0.8346560846560848,"[[361  17]
 [  2   5]]"
1,1,5,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,6,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,7,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,8,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,9,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,10,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,11,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,12,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,13,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,14,own_class_center,lin_center_own,0.9576719576719577,0.7142857142857143,0.8270739981024144,0.35714285714285715,0.9532467532467532,0.835978835978836,"[[362  16]
 [  2   5]]"
1,1,15,own_class_center,lin_center_own,0.9603174603174603,0.7142857142857143,0.828215577663147,0.37037037037037035,0.9558441558441558,0.8373015873015874,"[[363  15]
 [  2   5]]"
1,1,1,own_class_center,exp,0.91005291005291,0.8571428571428571,0.8832017614757812,0.2553191489361702,0.9090909090909091,0.8835978835978836,"[[344  34]
 [  1   6]]"
1,1,2,own_class_center,exp,0.8968253968253969,0.8571428571428571,0.8767596495010461,0.23076923076923078,0.8961038961038961,0.876984126984127,"[[339  39]
 [  1   6]]"
1,1,3,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,4,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,5,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,6,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,7,own_class_center,exp,0.8994708994708994,0.8571428571428571,0.878051853075513,0.2352941176470588,0.8987012987012987,0.8783068783068784,"[[340  38]
 [  1   6]]"
1,1,8,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,9,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,10,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,11,own_class_center,exp,0.9021164021164021,0.8571428571428571,0.8793421577437803,0.24,0.9012987012987013,0.8796296296296297,"[[341  37]
 [  1   6]]"
1,1,12,own_class_center,exp,0.9126984126984127,0.8571428571428571,0.8844845533812719,0.2608695652173913,0.9116883116883117,0.884920634920635,"[[345  33]
 [  1   6]]"
1,1,13,own_class_center,exp,0.9126984126984127,0.8571428571428571,0.8844845533812719,0.2608695652173913,0.9116883116883117,0.884920634920635,"[[345  33]
 [  1   6]]"
1,1,14,own_class_center,exp,0.9153439153439153,0.8571428571428571,0.8857654875113463,0.26666666666666666,0.9142857142857143,0.8862433862433863,"[[346  32]
 [  1   6]]"
1,1,15,own_class_center,exp,0.9153439153439153,0.8571428571428571,0.8857654875113463,0.26666666666666666,0.9142857142857143,0.8862433862433863,"[[346  32]
 [  1   6]]"
1,1,1,estimated_hyper_lin,lin_center_own,0.9523809523809523,0.7142857142857143,0.8247860988423225,0.3333333333333333,0.948051948051948,0.8333333333333334,"[[360  18]
 [  2   5]]"
1,1,2,estimated_hyper_lin,lin_center_own,0.9523809523809523,0.7142857142857143,0.8247860988423225,0.3333333333333333,0.948051948051948,0.8333333333333334,"[[360  18]
 [  2   5]]"
