Times,Fold,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,None,SVM,SVM,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,None,WSVM,WSVM,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,None,own_class_center,lin_center_own,0.9591836734693877,0.7142857142857143,0.8277265220682958,0.3846153846153846,0.9542857142857143,0.8367346938775511,"[[329  14]
 [  2   5]]"
1,1,None,own_class_center,exp,0.924198250728863,0.7142857142857143,0.8124909892814034,0.2631578947368421,0.92,0.8192419825072887,"[[317  26]
 [  2   5]]"
1,1,None,estimated_hyper_lin,lin_center_own,0.9620991253644315,0.7142857142857143,0.8289835106771388,0.4,0.9571428571428572,0.838192419825073,"[[330  13]
 [  2   5]]"
1,1,None,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,None,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,None,actual_hyper_lin,exp,0.9591836734693877,0.14285714285714285,0.37017055402483784,0.09090909090909091,0.9428571428571428,0.5510204081632653,"[[329  14]
 [  6   1]]"
1,1,None,distance_center_own_opposite_tam,func_own_opp_new_v2,0.6151603498542274,0.8571428571428571,0.7261406887615182,0.08275862068965517,0.62,0.7361516034985424,"[[211 132]
 [  1   6]]"
1,1,1,own_class_center,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,2,own_class_center,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,3,own_class_center,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,4,own_class_center,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,5,own_class_center,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,6,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,7,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,8,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,9,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,10,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,11,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,12,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,13,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,14,own_class_center,lin_center_own,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,15,own_class_center,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,1,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,2,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,3,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,4,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,5,own_class_center,exp,0.9271137026239067,0.7142857142857143,0.8137715117296689,0.2702702702702703,0.9228571428571428,0.8206997084548106,"[[318  25]
 [  2   5]]"
1,1,6,own_class_center,exp,0.9271137026239067,0.7142857142857143,0.8137715117296689,0.2702702702702703,0.9228571428571428,0.8206997084548106,"[[318  25]
 [  2   5]]"
1,1,7,own_class_center,exp,0.9271137026239067,0.7142857142857143,0.8137715117296689,0.2702702702702703,0.9228571428571428,0.8206997084548106,"[[318  25]
 [  2   5]]"
1,1,8,own_class_center,exp,0.9271137026239067,0.7142857142857143,0.8137715117296689,0.2702702702702703,0.9228571428571428,0.8206997084548106,"[[318  25]
 [  2   5]]"
1,1,9,own_class_center,exp,0.9271137026239067,0.7142857142857143,0.8137715117296689,0.2702702702702703,0.9228571428571428,0.8206997084548106,"[[318  25]
 [  2   5]]"
1,1,10,own_class_center,exp,0.9271137026239067,0.7142857142857143,0.8137715117296689,0.2702702702702703,0.9228571428571428,0.8206997084548106,"[[318  25]
 [  2   5]]"
1,1,11,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,12,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,13,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,14,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,15,own_class_center,exp,0.9300291545189504,0.7142857142857143,0.8150500223557493,0.2777777777777778,0.9257142857142857,0.8221574344023324,"[[319  24]
 [  2   5]]"
1,1,1,estimated_hyper_lin,lin_center_own,0.9591836734693877,0.7142857142857143,0.8277265220682958,0.3846153846153846,0.9542857142857143,0.8367346938775511,"[[329  14]
 [  2   5]]"
1,1,2,estimated_hyper_lin,lin_center_own,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,3,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,4,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,5,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,6,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,7,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,8,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,9,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,10,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,11,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,12,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,13,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,14,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,15,estimated_hyper_lin,lin_center_own,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,1,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,2,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,3,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,4,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,5,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,6,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,7,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,8,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,9,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,10,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,11,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,12,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,13,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,14,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,15,estimated_hyper_lin,exp,0.9533527696793003,0.7142857142857143,0.8252068007818665,0.35714285714285715,0.9485714285714286,0.8338192419825073,"[[327  16]
 [  2   5]]"
1,1,1,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,2,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,4,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,5,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,6,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,7,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,8,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,9,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,10,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,11,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,12,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,13,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,14,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,15,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.98,0.5,"[[343   0]
 [  7   0]]"
1,1,1,actual_hyper_lin,exp,0.9620991253644315,0.7142857142857143,0.8289835106771388,0.4,0.9571428571428572,0.838192419825073,"[[330  13]
 [  2   5]]"
1,1,2,actual_hyper_lin,exp,0.9504373177842566,0.7142857142857143,0.8239440505382184,0.3448275862068965,0.9457142857142857,0.8323615160349855,"[[326  17]
 [  2   5]]"
1,1,3,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,4,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,5,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,6,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,7,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,8,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,9,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,10,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
1,1,11,actual_hyper_lin,exp,0.9475218658892128,0.7142857142857143,0.8226793620712806,0.3333333333333333,0.9428571428571428,0.8309037900874636,"[[325  18]
 [  2   5]]"
