Times,Fold,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,None,SVM,SVM,1,0,0,0,0.98339719,0.5,"[[770   0]
 [ 13   0]]"
1,1,None,WSVM,WSVM,1,0,0,0,0.98339719,0.5,"[[770   0]
 [ 13   0]]"
1,1,None,own_class_center,lin_center_own,0.974025974,0.230769231,0.474104656,0.166666667,0.961685824,0.602397602,"[[750  20]
 [ 10   3]]"
1,1,None,own_class_center,exp,0.935064935,0.307692308,0.536388188,0.119402985,0.924648787,0.621378621,"[[720  50]
 [  9   4]]"
1,1,None,estimated_hyper_lin,lin_center_own,0.583116883,1,0.763620903,0.074927954,0.590038314,0.791558442,"[[449 321]
 [  0  13]]"
1,1,None,estimated_hyper_lin,exp,0.92987013,0.307692308,0.534896145,0.112676056,0.91954023,0.618781219,"[[716  54]
 [  9   4]]"
1,1,None,actual_hyper_lin,lin_center_own,0.585714286,1,0.765319728,0.075362319,0.592592593,0.792857143,"[[451 319]
 [  0  13]]"
1,1,None,actual_hyper_lin,exp,0.997402597,0,0,0,0.980842912,0.498701299,"[[768   2]
 [ 13   0]]"
1,1,None,distance_center_own_opposite_tam,func_own_opp_new_v2,0.472727273,1,0.687551651,0.060185185,0.481481481,0.736363636,"[[364 406]
 [  0  13]]"
1,1,1,own_class_center,lin_center_own,0.963636364,0.230769231,0.471569319,0.136363636,0.95146871,0.597202797,"[[742  28]
 [ 10   3]]"
1,1,2,own_class_center,lin_center_own,0.954545455,0.230769231,0.469339664,0.117647059,0.942528736,0.592657343,"[[735  35]
 [ 10   3]]"
1,1,3,own_class_center,lin_center_own,0.950649351,0.230769231,0.468380849,0.111111111,0.938697318,0.590709291,"[[732  38]
 [ 10   3]]"
1,1,4,own_class_center,lin_center_own,0.950649351,0.230769231,0.468380849,0.111111111,0.938697318,0.590709291,"[[732  38]
 [ 10   3]]"
1,1,5,own_class_center,lin_center_own,0.950649351,0.230769231,0.468380849,0.111111111,0.938697318,0.590709291,"[[732  38]
 [ 10   3]]"
